,wealth
2020-05-27,2.8376009356856784
2020-05-28,2.8388492167652264
2020-05-29,2.8360850452042707
2020-06-01,2.8709626263863006
2020-06-02,2.8842536119474382
2020-06-03,2.9001309255974226
2020-06-04,2.875154610886306
2020-06-05,2.957042243661707
2020-06-08,2.9745252137228504
2020-06-09,3.0684552695819423
2020-06-10,3.1473989175389865
2020-06-11,2.996290778407447
2020-06-12,3.022159124458096
2020-06-15,3.0595352375845146
2020-06-16,3.1406194793585382
2020-06-17,3.136248807192727
2020-06-18,3.1374982138638705
2020-06-19,3.1195681025413653
2020-06-22,3.2011881259149066
2020-06-23,3.269516319533613
2020-06-24,3.211803017457446
2020-06-25,3.2544412712934103
2020-06-26,3.1544462465191936
2020-06-29,3.227145675099509
2020-06-30,3.2540841773596982
2020-07-01,3.247928879719024
2020-07-02,3.247928879719024
2020-07-06,3.3348118879958077
2020-07-07,3.3244648872530265
2020-07-08,3.4018923633307643
2020-07-09,3.4165208331054027
2020-07-10,3.42249800587607
2020-07-13,3.406708769768443
2020-07-14,3.4630848690290077
2020-07-15,3.486900980202934
2020-07-16,3.443994835567211
2020-07-17,3.4370381167104522
2020-07-20,3.509468528899413
2020-07-21,3.4610334783459815
2020-07-22,3.4707557757531906
2020-07-23,3.312780120898846
2020-07-24,3.3045725883814483
2020-07-27,3.38289181440082
2020-07-28,3.3273188247437337
2020-07-29,3.3910985027245206
2020-07-30,3.4321313815472245
2020-07-31,3.7914356957551005
2020-08-03,3.8869714080253503
2020-08-04,3.9129298014036498
2020-08-05,3.9271125369064213
2020-08-06,4.064126299475445
2020-08-07,3.97172535979901
2020-08-10,4.0294541387596166
2020-08-11,3.909618029531423
2020-08-12,4.039552383759765
2020-08-13,4.111042364170581
2020-08-14,4.107378282128924
2020-08-17,4.096655052395305
2020-08-18,4.130791150113717
2020-08-19,4.13597449941157
2020-08-20,4.227749891558736
2020-08-21,4.445617149624681
2020-08-24,4.498787282623008
2020-08-25,4.46187941560037
2020-08-26,4.522557807337312
2020-08-27,4.4684925476225645
2020-08-28,4.461254712264798
2020-08-31,4.61254491583693
2020-09-01,4.796275794786563
2020-09-02,4.696904066358424
2020-09-03,4.320865863296293
2020-09-04,4.323724865949179
2020-09-08,4.032760564071765
2020-09-09,4.193613231044527
2020-09-10,4.0567103392476715
2020-09-11,4.003448751932201
2020-09-14,4.123552751960153
2020-09-15,4.129986633520745
2020-09-16,4.008095756834737
2020-09-17,3.944112628173041
2020-09-18,3.8190048107067387
2020-09-21,3.9348191811637654
2020-09-22,4.0296248723701
2020-09-23,3.896936479907905
2020-09-24,3.947446229705726
2020-09-25,4.037395244116692
2020-09-28,4.068867505353862
2020-09-29,4.026516412545466
2020-09-30,4.086158021447761
2020-10-01,4.12753871227507
2020-10-02,4.005729151384101
2020-10-05,4.087129667932831
2020-10-06,4.000289113346497
2020-10-07,4.076445290109017
2020-10-08,4.091014387117133
2020-10-09,4.192620981466961
2020-10-12,4.301219199195746
2020-10-13,4.329583622860274
2020-10-14,4.290727719489365
2020-10-15,4.2674150486196085
2020-10-16,4.2674150486196085
2020-10-19,4.161730836968045
2020-10-20,4.170084569956874
2020-10-21,4.172998264908099
2020-10-22,4.174747104130826
2020-10-23,4.200779327330391
2020-10-26,4.081301966904385
2020-10-27,4.142886246524827
2020-10-28,3.937538422367578
2020-10-29,3.9771702739721606
2020-10-30,3.9334583160578758
2020-11-02,3.9307400082320507
2020-11-03,4.010391374432057
2020-11-04,4.203887787155024
2020-11-05,4.33793611134512
2020-11-06,4.3462913999639285
2020-11-09,4.242742446021949
2020-11-10,4.099368742357954
2020-11-11,4.2069965581056525
2020-11-12,4.1854321042066305
2020-11-13,4.206219365367995
2020-11-16,4.220206967889849
2020-11-17,4.166393682267992
2020-11-18,4.11146407657299
2020-11-19,4.137565991995628
2020-11-20,4.098024366929845
2020-11-23,4.0925709504744185
2020-11-24,4.165613689396372
2020-11-25,4.16580845426978
2020-11-27,4.192298654935251
2020-11-30,4.1697040628639375
2020-12-01,4.211387479285218
2020-12-02,4.195026607666947
2020-12-03,4.173015999089863
2020-12-04,4.1753537998227515
2020-12-07,4.1739901345828985
2020-12-08,4.207492181817057
2020-12-09,4.125489325340343
2020-12-10,4.1005563102841505
2020-12-11,4.1539268636139
2020-12-14,4.172236628470234
2020-12-15,4.170873585482374
2020-12-16,4.271185895689427
2020-12-17,4.273913537295127
2020-12-18,4.2577455637942885
2020-12-21,4.335658980181424
2020-12-22,4.361954727099482
2020-12-23,4.305078717174384
2020-12-24,4.338774907029957
2020-12-28,4.381823233195074
2020-12-29,4.366044789441052
2020-12-30,4.317933821071309
2020-12-31,4.3323479773334865
2021-01-04,4.240216414061566
2021-01-05,4.244305854151143
2021-01-06,4.134254055769703
2021-01-07,4.251902928718042
2021-01-08,4.277808834763288
2021-01-11,4.236320494341412
2021-01-12,4.186455397607012
2021-01-13,4.213919733765519
2021-01-14,4.149252506652105
2021-01-15,4.142045272958018
2021-01-19,4.215867693625596
2021-01-20,4.369745944287798
2021-01-21,4.382017064690494
2021-01-22,4.401106200166458
2021-01-25,4.470837936240474
2021-01-26,4.525377701062664
2021-01-27,4.536479298846925
2021-01-28,4.6539327846698635
2021-01-29,4.518170467368577
2021-02-01,4.667957722311221
2021-02-02,4.665230702957512
2021-02-03,4.733210177422847
2021-02-04,4.713925965947479
2021-02-05,4.717627120794225
2021-02-08,4.722886083502239
2021-02-09,4.7482080060532565
2021-02-10,4.729703165197518
2021-02-11,4.762232010316627
2021-02-12,4.7719718096170105
2021-02-16,4.7468446519394005
2021-02-17,4.767538886428003
2021-02-18,4.7595339256805325
2021-02-19,4.704479247335196
2021-02-22,4.578359346897588
2021-02-23,4.554151566537743
2021-02-24,4.5791412065251835
2021-02-25,4.470592768955736
2021-02-26,4.536775801920979
2021-03-01,4.625801083250238
2021-03-02,4.565865460281856
2021-03-03,4.442674188843275
2021-03-04,4.426470124726917
2021-03-05,4.521548051179628
2021-03-08,4.439355407845441
2021-03-09,4.564108220657241
2021-03-10,4.537556105918594
2021-03-11,4.629511260750863
2021-03-12,4.602568060635421
2021-03-15,4.584216916021637
2021-03-16,4.640833757992184
2021-03-17,4.62775308774826
2021-03-18,4.5043670514362715
2021-03-19,4.497144572568388
2021-03-22,4.607253929259062
2021-03-23,4.575517189601634
2021-03-24,4.484035706447515
2021-03-25,4.502705169661555
2021-03-26,4.525855796289318
2021-03-29,4.5325775414099
2021-03-30,4.476942142550156
2021-03-31,4.560954434011937
2021-04-01,4.5926935176805666
2021-04-05,4.700975408117241
2021-04-06,4.712550721431123
2021-04-07,4.775654139977604
2021-04-08,4.8675083209127
2021-04-09,4.966083074962778
2021-04-12,4.900366083927058
2021-04-13,5.019477306112861
2021-04-14,4.929862827880426
2021-04-15,5.022090878602098
2021-04-16,5.009395127934087
2021-04-19,5.03478604326731
2021-04-20,4.970189196584322
2021-04-21,4.984750194165617
2021-04-22,4.926502101820835
2021-04-23,5.0153700124857155
2021-04-26,5.030306051859188
2021-04-27,5.017982412969354
2021-04-28,4.987738808447032
2021-04-29,4.984004212600864
2021-04-30,4.9085800851785475
2021-05-03,4.948906160881044
2021-05-04,4.77378713505592
2021-05-05,4.78312186666294
2021-05-06,4.844357108282137
2021-05-07,4.870164671606357
2021-05-10,4.744492562068648
2021-05-11,4.7093347380632
2021-05-12,4.591891279846987
2021-05-13,4.674176621056351
2021-05-14,4.766933832306674
2021-05-17,4.722799324405176
2021-05-18,4.669687839606226
2021-05-19,4.663704458013993
2021-05-20,4.7616973112833945
2021-05-21,4.691381370271099
2021-05-24,4.753843408752676
2021-05-25,4.746363669009934
2021-05-26,4.744492562068648
2021-05-27,4.685771565464042
2021-05-28,4.6607114487115755
2021-06-01,4.64836876473073
2021-06-02,4.6775426211411455
2021-06-03,4.620690973469425
2021-06-04,4.708586119485845
2021-06-07,4.708960282273822
2021-06-08,4.740378236407899
2021-06-09,4.754965018112407
2021-06-10,4.716814770807342
2021-06-11,4.763193669433903
2021-06-14,4.880262964862139
2021-06-15,4.848845596730862
2021-06-16,4.867920866884094
2021-06-17,4.929260417001741
2021-06-18,4.879515811291785
2021-06-21,4.948335394153573
2021-06-22,5.011170716418928
2021-06-23,5.0007006043863695
2021-06-24,4.9898536925532335
2021-06-25,4.978631738927919
2021-06-28,5.041093777409498
2021-06-29,5.099067620443749
2021-06-30,5.122630793042907
2021-07-01,5.134224858446397
2021-07-02,5.23483685123164
2021-07-06,5.311888015428925
2021-07-07,5.407262901188088
2021-07-08,5.357518295478132
2021-07-09,5.427460073702452
2021-07-12,5.404645812682048
2021-07-13,5.447283376430239
2021-07-14,5.578564997773604
2021-07-15,5.553507518033738
2021-07-16,5.475334744476722
2021-07-19,5.327970862282541
2021-07-20,5.466357767579271
2021-07-21,5.438307571538389
2021-07-22,5.4906698517571835
2021-07-23,5.556499062329156
2021-07-26,5.57258132317997
2021-07-27,5.489548242397452
2021-07-28,5.422598008468549
2021-07-29,5.447283376430239
2021-07-30,5.455510855746135
2021-08-02,5.442794594980113
2021-08-03,5.511615349847502
2021-08-04,5.49628141457264
2021-08-05,5.5003951542305884
2021-08-06,5.474175044934973
2021-08-09,5.472301593982486
2021-08-10,5.453946228269395
2021-08-11,5.463685594810006
2021-08-12,5.5771849611789515
2021-08-13,5.585051462769876
2021-08-16,5.660715558338905
2021-08-17,5.6258806218764095
2021-08-18,5.482416002315276
2021-08-19,5.495151601173706
2021-08-20,5.550964851883335
2021-08-23,5.607902055963897
2021-08-24,5.604530781853899
2021-08-25,5.55733294431395
2021-08-26,5.526617021534605
2021-08-27,5.566322813273008
2021-08-30,5.735634258345981
2021-08-31,5.687311881432299
2021-09-01,5.71278366515196
2021-09-02,5.755487447216582
2021-09-03,5.7798352775653115
2021-09-07,5.869361269374904
2021-09-08,5.810176158552479
2021-09-09,5.771221036401232
2021-09-10,5.58018236550237
2021-09-13,5.601907833319857
2021-09-14,5.548341903349293
2021-09-15,5.582429100238635
2021-09-16,5.573438059273976
2021-09-17,5.471177640611553
2021-09-20,5.354307586135412
2021-09-21,5.366408707249156
2021-09-22,5.414674152995472
2021-09-23,5.450667947246052
2021-09-24,5.489227421599211
2021-09-27,5.445109369812139
2021-09-28,5.242778339582722
2021-09-29,5.185787917776589
2021-09-30,5.159637945262797
2021-10-01,5.270299091160121
2021-10-04,5.159001575788534
2021-10-05,5.250227011598921
2021-10-06,5.309746274191663
2021-10-07,5.373818757401838
2021-10-08,5.3954535369792
2021-10-11,5.361815676403176
2021-10-12,5.266671606902073
2021-10-13,5.3104022516889415
2021-10-14,5.448158714482458
2021-10-15,5.456534311223073
2021-10-18,5.510957270379078
2021-10-19,5.528674604630753
2021-10-20,5.472011577390744
2021-10-21,5.476527958692206
2021-10-22,5.309803909895681
2021-10-25,5.305192459391716
2021-10-26,5.377042197549243
2021-10-27,5.64371546985094
2021-10-28,5.6294925229738055
2021-10-29,5.714293063242459
2021-11-01,5.538709158955065
2021-11-02,5.613416915012873
2021-11-03,5.658401879090281
2021-11-04,5.722842161277644
2021-11-05,5.7454032713969045
2021-11-08,5.752311831506377
2021-11-09,5.747970139864517
2021-11-10,5.6312091162615205
2021-11-11,5.626308893054949
2021-11-12,5.7386872264225035
2021-11-15,5.729963438727719
2021-11-16,5.707730911539612
2021-11-17,5.714330496740945
2021-11-18,5.78347967536484
2021-11-19,5.748277332225108
2021-11-22,5.646977531861863
2021-11-23,5.626907829030725
2021-11-24,5.639951917796807
2021-11-26,5.487992116149174
2021-11-29,5.617197698359959
2021-11-30,5.476971813031398
2021-12-01,5.444317918701292
2021-12-02,5.518213427260205
2021-12-03,5.48098670428965
2021-12-06,5.525509394369882
2021-12-07,5.6843207146054855
2021-12-08,5.719714978697773
2021-12-09,5.698563863688151
2021-12-10,5.712574687407198
2021-12-13,5.628623828135925
2021-12-14,5.554534021894392
2021-12-15,5.652342405795674
2021-12-16,5.575301294998904
2021-12-17,5.470313403761015
2021-12-20,5.465759588961067
2021-12-21,5.53776440875518
2021-12-22,5.6513394257092555
2021-12-23,5.670696109521613
2021-12-27,5.708908581285631
2021-12-28,5.661838036578289
2021-12-29,5.660602731128251
2021-12-30,5.643059492353661
2021-12-31,5.591009698165165
2022-01-03,5.596395368487024
2022-01-04,5.573543703117609
2022-01-05,5.31785092370514
2022-01-06,5.316789713732188
2022-01-07,5.288594564999525
2022-01-10,5.352377087142062
2022-01-11,5.393542646008866
2022-01-12,5.458946692236615
2022-01-13,5.349192863040689
2022-01-14,5.3836815929791255
2022-01-18,5.249262653376019
2022-01-19,5.215238574164823
2022-01-20,5.145414998385664
2022-01-21,5.031318289182847
2022-01-24,5.048783095865371
2022-01-25,4.899448095480625
2022-01-26,4.988146175960689
2022-01-27,4.979346927086416
2022-01-28,5.147093563992377
2022-01-31,5.222456109182433
2022-02-01,5.3127956188619825
2022-02-02,5.712517051703179
2022-02-03,5.523000161606289
2022-02-04,5.53083505225766
2022-02-07,5.372891832677422
2022-02-08,5.380535396558755
2022-02-09,5.465179072643275
2022-02-10,5.3504661961717295
2022-02-11,5.183048142196923
2022-02-14,5.23104442326365
2022-02-15,5.2728267435817
2022-02-16,5.316423103120031
2022-02-17,5.115751624656828
2022-02-18,5.03330701806273
2022-02-22,5.0105527986258815
2022-02-23,4.924652723612017
2022-02-24,5.121618582816364
2022-02-25,5.189880052761877
2022-02-28,5.212942652924347
2022-03-01,5.174516275454693
2022-03-02,5.194202730563236
2022-03-03,5.168264881207532
2022-03-04,5.091339041818798
2022-03-07,4.877968397539847
2022-03-08,4.905990936251714
2022-03-09,5.149756690027524
2022-03-10,5.111525798605519
2022-03-11,5.012753650663853
2022-03-14,4.861467354897709
2022-03-15,4.986796193285131
2022-03-16,5.144372802253212
2022-03-17,5.165929149738508
2022-03-18,5.254184861335671
2022-03-21,5.253258530793771
2022-03-22,5.398637166898056
2022-03-23,5.3371695798364955
2022-03-24,5.464409012102992
2022-03-25,5.468307443588177
2022-03-28,5.459912238824547
2022-03-29,5.500440239852058
2022-03-30,5.478554715253092
2022-03-31,5.367740270266729
2022-04-01,5.409540416060249
2022-04-04,5.518426738783324
2022-04-05,5.426543542928114
2022-04-06,5.270491606295192
2022-04-07,5.245036233142195
2022-04-08,5.144643155297834
2022-04-11,4.972341218135636
2022-04-12,4.929535121343119
2022-04-13,5.0136597790002195
2022-04-14,4.891535961102218
2022-04-18,4.928068975985751
2022-04-19,5.018099510757163
2022-04-20,4.942099110636556
2022-04-21,4.817600939406014
2022-04-22,4.617701304030641
2022-04-25,4.750420584547728
2022-04-26,4.579663224834965
2022-04-27,4.411549383134331
2022-04-28,4.574742205240344
2022-04-29,4.404407903478725
2022-05-02,4.499881150093498
2022-05-03,4.528868047028265
2022-05-04,4.719040914622434
2022-05-05,4.496889144035938
2022-05-06,4.467592975101775
2022-05-09,4.342709179418575
2022-05-10,4.415427909505242
2022-05-11,4.384839393599538
2022-05-12,4.355562832688391
2022-05-13,4.4793274856033625
2022-05-16,4.417358408498592
2022-05-17,4.4956348247454
2022-05-18,4.31910617025812
2022-05-19,4.26061127832236
2022-05-20,4.203640761630502
2022-05-23,4.303223374523515
2022-05-24,4.090239543062253
2022-05-25,4.083871094859508
2022-05-26,4.160584216907638
2022-05-27,4.3352025746071
2022-05-31,4.3909954215529385
2022-06-01,4.3960135899888675
2022-06-02,4.540003621554077
2022-06-03,4.421063730666191
2022-06-06,4.509047900853701
2022-06-07,4.521746769578191
2022-06-08,4.523464254139679
2022-06-09,4.43243044219059
2022-06-10,4.290621357549077
2022-06-13,4.106546882204291
2022-06-14,4.1190140197476754
2022-06-15,4.236700185527539
2022-06-16,4.092690248848055
2022-06-17,4.135534373321573
2022-06-21,4.305385010515454
2022-06-22,4.303204063591757
2022-06-23,4.332326434140093
2022-06-24,4.55360921279745
2022-06-27,4.470951591771491
2022-06-28,4.323275251879184
2022-06-29,4.311464091833077
2022-06-30,4.205763181576406
2022-07-01,4.197059596087153
2022-07-05,4.371735292399375
2022-07-06,4.422260117161453
2022-07-07,4.584796070496415
2022-07-08,4.606817068708949
2022-07-11,4.4648915242943685
2022-07-12,4.4009735285382625
2022-07-13,4.298032001884275
2022-07-14,4.259974314665582
2022-07-15,4.314397868004103
2022-07-18,4.208349360975776
2022-07-19,4.392848379727996
2022-07-20,4.396322267805748
2022-07-21,4.413305192468079
2022-07-22,4.1647336905056855
2022-07-25,4.149680670654187
2022-07-26,4.053571054565152
2022-07-27,4.36389951047423
2022-07-28,4.408673539758581
2022-07-29,4.489729244722346
2022-08-01,4.433376974938023
2022-08-02,4.443797747897507
2022-08-03,4.557662428827961
2022-08-04,4.5619081599935445
2022-08-05,4.534117946645298
2022-08-08,4.52755579494245
2022-08-09,4.501694892222522
2022-08-10,4.620190928771218
2022-08-11,4.586996625443127
2022-08-12,4.696615278116742
2022-08-15,4.712054219512154
2022-08-16,4.697387121204572
2022-08-17,4.614401511429974
2022-08-18,4.638331618065294
2022-08-19,4.524081906864698
2022-08-22,4.409445382846412
2022-08-23,4.3947782845388295
2022-08-24,4.388216727018498
2022-08-25,4.5024670324016105
2022-08-26,4.258913104692629
2022-08-29,4.223402677918531
2022-08-30,4.20487606708054
2022-08-31,4.17708496245852
2022-09-01,4.235753949871365
2022-09-02,4.162803785694852
2022-09-06,4.122662003302514
2022-09-07,4.224560442550278
2022-09-08,4.183260598434936
2022-09-09,4.270878455101547
2022-09-12,4.278983698797541
2022-09-13,4.0265520901222205
2022-09-14,4.052798914386064
2022-09-15,3.9721294280574733
2022-09-16,3.967883399800632
2022-09-19,3.9783047669426317
2022-09-20,3.9458644685328617
2022-09-21,3.8822616529569696
2022-09-22,3.8660422415010705
2022-09-23,3.660296959929552
2022-09-26,3.584743348530411
2022-09-27,3.6598705410156787
2022-09-28,3.7930493568321286
2022-09-29,3.785366438892546
2022-09-30,3.726886552275024
2022-10-03,3.923667814792873
2022-10-04,4.066664962988711
2022-10-05,4.231005189347805
2022-10-06,4.356500349475686
2022-10-07,4.312534198658569
2022-10-10,4.219052549152091
2022-10-11,4.183196472937418
2022-10-12,4.201551298833121
2022-10-13,4.348390643747736
2022-10-14,4.23399270386637
2022-10-17,4.295033686088585
2022-10-18,4.302716972902661
2022-10-19,4.430347547470347
2022-10-20,4.436323314256464
2022-10-21,4.518706268018454
2022-10-24,4.550293728600478
2022-10-25,4.519559843595188
2022-10-26,4.573343957917199
2022-10-27,4.590845577110662
2022-10-28,4.725305494041199
2022-10-31,4.730000528587723
2022-11-01,4.776955300546884
2022-11-02,4.678777878744897
2022-11-03,4.74237958769731
2022-11-04,4.79402865645401
2022-11-07,4.850801023043574
2022-11-08,4.866167596671725
2022-11-09,4.648471150402466
2022-11-10,4.7167678939014035
2022-11-11,4.864033288855399
2022-11-14,4.87823348133678
2022-11-15,4.910935680636559
2022-11-16,4.8584404137929855
2022-11-17,4.864893873047499
2022-11-18,4.822724878760133
2022-11-21,4.77496264053586
2022-11-22,4.913086956679561
2022-11-23,4.888560491641973
2022-11-25,4.8713488077999845
2022-11-28,4.725048388519599
2022-11-29,4.756460633717461
2022-11-30,4.790884001401439
2022-12-01,4.767648597089247
2022-12-02,4.727200402311587
2022-12-05,4.597682296963372
2022-12-06,4.4698849911248635
2022-12-07,4.459988457352966
2022-12-08,4.493120395437057
2022-12-09,4.45525469098468
2022-12-12,4.5649797287891
2022-12-13,4.614893980805361
2022-12-14,4.580901458529172
2022-12-15,4.537009820359635
2022-12-16,4.505168205251955
2022-12-19,4.525392487078032
2022-12-20,4.590797623426576
2022-12-21,4.649748562771622
2022-12-22,4.555943410334809
2022-12-23,4.676425934977718
2022-12-27,4.741399857043981
2022-12-28,4.663516803221734
2022-12-29,4.698800755097811
2022-12-30,4.746133254537774
2023-01-03,4.583052365697681
2023-01-04,4.596391605112469
2023-01-05,4.699231231631107
2023-01-06,4.756030157184165
2023-01-09,4.667389247648935
2023-01-10,4.737096936083484
2023-01-11,4.792173586628863
2023-01-12,4.871779284333281
2023-01-13,4.86876742409818
2023-01-17,4.859300629110592
2023-01-18,4.759472125078069
2023-01-19,4.790023048334847
2023-01-20,4.877372528270188
2023-01-23,4.851985479040501
2023-01-24,4.897166333562969
2023-01-25,4.8713488077999845
2023-01-26,5.067133002563335
2023-01-27,4.974618541977426
2023-01-30,4.886408846724478
2023-01-31,4.9918305946939086
2023-02-01,4.937183682932839
2023-02-02,4.782708636013741
2023-02-03,4.815840942972324
2023-02-06,4.807665577584625
2023-02-07,4.944928940661734
2023-02-08,4.901899731056762
2023-02-09,4.920401369000668
2023-02-10,5.127802528171129
2023-02-13,5.107857115461738
2023-02-14,5.048019770710086
2023-02-15,5.032843536320306
2023-02-16,5.018100729459767
2023-02-17,4.825146908680975
2023-02-21,4.820378099235857
2023-02-22,4.757939451559778
2023-02-23,4.801732969114186
2023-02-24,4.802166765517918
2023-02-27,4.793494157313696
2023-02-28,4.7657433603330555
2023-03-01,4.8082369641742355
2023-03-02,4.830350252278813
2023-03-03,4.891488986241664
2023-03-06,4.934849076266831
2023-03-07,4.839455919137782
2023-03-08,4.7687791974102005
2023-03-09,4.731923102445084
2023-03-10,4.673385671406658
2023-03-13,4.619618894185816
2023-03-14,4.636964110594261
2023-03-15,4.406285126544915
2023-03-16,4.380702942708447
2023-03-17,4.329104409757283
2023-03-20,4.442275104200538
2023-03-21,4.641299123635647
2023-03-22,4.535065851781683
2023-03-23,4.483900746359759
2023-03-24,4.489103721083104
2023-03-27,4.5875327152892975
2023-03-28,4.644768019367539
2023-03-29,4.724551514577568
2023-03-30,4.747532026615119
2023-03-31,4.754903614482635
2023-04-03,5.035445208119225
2023-04-04,4.987315570899954
2023-04-05,5.072735468362568
2023-04-06,4.988616591236659
2023-04-10,4.966502196508604
2023-04-11,5.001624212482267
2023-04-12,4.996421606633415
2023-04-13,5.019835546200206
2023-04-14,5.031976681261827
2023-04-17,4.973439987972387
2023-04-18,5.070567592967382
2023-04-19,5.054523765770137
2023-04-20,5.014198775073129
2023-04-21,5.030242233395881
2023-04-24,5.125201594121196
2023-04-25,5.0523566281239365
2023-04-26,5.005960332147132
2023-04-27,5.065797308024291
2023-04-28,5.131272161652007
2023-05-01,4.972138967635681
2023-05-02,4.773981803259053
2023-05-03,4.679890035341202
2023-05-04,4.597939402484973
2023-05-05,4.712410010641454
2023-05-08,4.731055509637619
2023-05-09,4.732356529974324
2023-05-10,4.671651961289699
2023-05-11,4.587098550011072
2023-05-12,4.586665122481832
2023-05-15,4.595411874459141
2023-05-16,4.4838841470075765
2023-05-17,4.584478065613012
2023-05-18,4.6260277196266815
2023-05-19,4.647458958793756
2023-05-22,4.591038498470486
2023-05-23,4.653581537628075
2023-05-24,4.705628253088197
2023-05-25,4.62121759623835
2023-05-26,4.591038498470486
2023-05-30,4.550363077005157
2023-05-31,4.469013340697975
2023-06-01,4.520622571009435
2023-06-02,4.6255909722270045
2023-06-05,4.605034334482761
2023-06-06,4.642648097656439
2023-06-07,4.7467407908276975
2023-06-08,4.731871091141575
2023-06-09,4.696881869985381
2023-06-12,4.6544565079254
2023-06-13,4.6553318470972185
2023-06-14,4.599349240797105
2023-06-15,4.631276434787154
2023-06-16,4.598036785351117
2023-06-20,4.492631267859378
2023-06-21,4.542928411599342
2023-06-22,4.517998397866445
2023-06-23,4.47863506297261
2023-06-26,4.561297623600272
2023-06-27,4.572669286469557
2023-06-28,4.609845933369065
2023-06-29,4.6667024033430256
2023-06-30,4.690758553402076
2023-07-03,4.699942421653555
2023-07-05,4.675888115966969
2023-07-06,4.501378019836687
2023-07-07,4.51187508128314
2023-07-10,4.578792971927355
2023-07-11,4.634775578227469
2023-07-12,4.657518535091546
2023-07-13,4.572232170195387
2023-07-14,4.414779568369034
2023-07-17,4.4340244884162745
2023-07-18,4.413904598071708
2023-07-19,4.444520812113741
2023-07-20,4.522809259003762
2023-07-21,4.543803381896668
2023-07-24,4.615094648529538
2023-07-25,4.622091828786689
2023-07-26,4.596286844756467
2023-07-27,4.610719428168418
2023-07-28,4.555611792165629
2023-07-31,4.6903210682534136
2023-08-01,4.663204366526188
2023-08-02,4.605034334482761
2023-08-03,4.685073090841926
2023-08-04,4.698192849933397
2023-08-07,4.688571496533256
2023-08-08,4.711752307420489
2023-08-09,4.791790326030667
2023-08-10,4.816282854614903
2023-08-11,4.891072158064609
2023-08-14,4.895009524402573
2023-08-15,4.769337304518065
2023-08-16,4.689083494329498
2023-08-17,4.7799199448468865
2023-08-18,4.8522363136957205
2023-08-21,4.793589695807376
2023-08-22,4.766691736654482
2023-08-23,4.7248016114838025
2023-08-24,4.689524668223091
2023-08-25,4.773305287438945
2023-08-28,4.8134329302822145
2023-08-29,4.842094109511505
2023-08-30,4.889276108158336
2023-08-31,4.902945859118826
2023-09-01,5.0056869961478405
2023-09-05,5.006128170041434
2023-09-06,5.049341816892891
2023-09-07,5.024647882835494
2023-09-08,5.097846230597021
2023-09-11,5.033908845856005
2023-09-12,5.1807452397746765
2023-09-13,5.134444851166044
2023-09-14,5.226163280596125
2023-09-15,5.145909839282051
2023-09-18,5.187359528308125
2023-09-19,5.230566340686247
2023-09-20,5.1379802387570095
2023-09-21,5.070428192528197
2023-09-22,5.12786537813908
2023-09-25,5.1578689799814335
2023-09-26,5.125807357915247
2023-09-27,5.104890398328159
2023-09-28,5.211534272153099
2023-09-29,5.147240010182171
2023-10-02,5.26057099819427
2023-10-03,5.159755454533877
2023-10-04,5.23931041943157
2023-10-05,5.22576570105153
2023-10-06,5.408193702000613
2023-10-09,5.4584296642430035
2023-10-10,5.518096415749108
2023-10-11,5.620625304792052
2023-10-12,5.557872314699449
2023-10-13,5.3955056563118475
2023-10-16,5.506265042751618
2023-10-17,5.555129695288565
2023-10-18,5.434596956075138
2023-10-19,5.363270905075767
2023-10-20,5.291945909742066
2023-10-23,5.3838474124842515
2023-10-24,5.358813884616664
2023-10-25,5.135580710688904
2023-10-26,4.943894521813165
2023-10-27,5.087572203010396
2023-10-30,5.1892460028605685
2023-10-31,5.165413294692704
2023-11-01,5.346812021613454
2023-11-02,5.330008991142692
2023-11-03,5.3939612174365115
2023-11-06,5.414537724844996
2023-11-07,5.4663165424642175
2023-11-08,5.482775953759366
2023-11-09,5.4959775807966285
2023-11-10,5.636912642582976
2023-11-13,5.644114921617138
2023-11-14,5.7661899883745615
2023-11-15,5.704466800143129
2023-11-16,5.72984289152066
2023-11-17,5.744415828263365
2023-11-20,5.828942978467163
2023-11-21,5.77767879786211
2023-11-22,5.855003669031745
2023-11-24,5.799109866630528
2023-11-27,5.7385864424331485
2023-11-28,5.812139420163566
2023-11-29,5.69572324923064
2023-11-30,5.6091386066358435
2023-12-01,5.5691895785156085
2023-12-04,5.486890938541361
2023-12-05,5.45722884454328
2023-12-06,5.442827453471965
2023-12-07,5.59953627170074
2023-12-08,5.705153510661519
2023-12-11,5.577075928903986
2023-12-12,5.730356472869157
2023-12-13,5.739272097285869
2023-12-14,5.712353678364343
2023-12-15,5.742357808039531
2023-12-18,5.908669489036244
2023-12-19,6.007084448962862
2023-12-20,5.9885664896110455
2023-12-21,6.071036147423847
2023-12-22,6.059035340086306
2023-12-26,6.083725248778282
2023-12-27,6.13516044722189
2023-12-28,6.143562490290105
2023-12-29,6.0688081650271295
2024-01-02,5.937303364671662
2024-01-03,5.906097887463915
2024-01-04,5.951532682238753
2024-01-05,6.034345431394332
2024-01-08,6.1493913482874865
2024-01-09,6.12830284302901
2024-01-10,6.351879636132383
2024-01-11,6.338163899913788
2024-01-12,6.420804575565143
2024-01-16,6.300270252853211
2024-01-17,6.3158735192899185
2024-01-18,6.448921702855052
2024-01-19,6.574427683040255
2024-01-22,6.545794863070508
2024-01-23,6.60443339621395
2024-01-24,6.698732315692901
2024-01-25,6.74125241755263
