symbol,signal_ms,signal_iso,entry_ms,entry_iso,exit_ms,exit_iso,tclass,side,entry,stop,target,exit_price,exit_reason,R,ambiguous
BTCUSDT,1658248199999,2022-07-19T16:29:59.999000Z,1658248200000,2022-07-19T16:30:00Z,1658273399999,2022-07-19T23:29:59.999000Z,NORMAL,LONG,23354.21,22942.390000000003,24301.39599999999,23337.0,SESSION,-0.04179010247195204,False
QTUMUSDT,1659351599999,2022-08-01T10:59:59.999000Z,1659351600000,2022-08-01T11:00:00Z,1659365999999,2022-08-01T14:59:59.999000Z,NORMAL,SHORT,4.0,4.072,3.8344,4.072,SL,-1.0,False
DUSKUSDT,1659428999999,2022-08-02T08:29:59.999000Z,1659429000000,2022-08-02T08:30:00Z,1659452399999,2022-08-02T14:59:59.999000Z,NORMAL,SHORT,0.14214,0.14386000000000002,0.13818399999999992,0.14386000000000002,SL,-1.0,False
HBARUSDT,1659432599999,2022-08-02T09:29:59.999000Z,1659432600000,2022-08-02T09:30:00Z,1659450599999,2022-08-02T14:29:59.999000Z,NORMAL,SHORT,0.07264000000000001,0.07395,0.06962700000000004,0.07395,SL,-1.0,False
CRVUSDT,1659455999999,2022-08-02T15:59:59.999000Z,1659456000000,2022-08-02T16:00:00Z,1659482999999,2022-08-02T23:29:59.999000Z,NORMAL,LONG,1.347,1.312,1.4274999999999998,1.35,SESSION,0.08571428571428916,False
TRBUSDT,1660732199999,2022-08-17T10:29:59.999000Z,1660732200000,2022-08-17T10:30:00Z,1660744799999,2022-08-17T13:59:59.999000Z,NORMAL,SHORT,38.29900000000001,38.900999999999996,36.91440000000003,38.900999999999996,SL,-1.0,False
KNCUSDT,1660838399999,2022-08-18T15:59:59.999000Z,1660838400000,2022-08-18T16:00:00Z,1660841999999,2022-08-18T16:59:59.999000Z,NORMAL,LONG,1.7360100000000003,1.7179900000000001,1.7774560000000006,1.7179900000000001,SL,-1.0,False
MASKUSDT,1660897799999,2022-08-19T08:29:59.999000Z,1660897800000,2022-08-19T08:30:00Z,1660926599999,2022-08-19T16:29:59.999000Z,NORMAL,SHORT,1.3419,1.3641,1.2908400000000002,1.3641,SL,-1.0,False
SKLUSDT,1660897799999,2022-08-19T08:29:59.999000Z,1660897800000,2022-08-19T08:30:00Z,1660915799999,2022-08-19T13:29:59.999000Z,NORMAL,SHORT,0.05114,0.05240000000000001,0.04824199999999997,0.05240000000000001,SL,-1.0,False
PEOPLEUSDT,1661356799999,2022-08-24T15:59:59.999000Z,1661356800000,2022-08-24T16:00:00Z,1661383799999,2022-08-24T23:29:59.999000Z,NORMAL,LONG,0.024110000000000003,0.02372,0.025007000000000005,0.02411,SESSION,-8.896017825522054e-15,False
RUNEUSDT,1661414399999,2022-08-25T07:59:59.999000Z,1661414400000,2022-08-25T08:00:00Z,1661416199999,2022-08-25T08:29:59.999000Z,NORMAL,LONG,2.2731000000000003,2.2569,2.3103600000000015,2.2569,SL,-1.0,False
DOTUSDT,1661502599999,2022-08-26T08:29:59.999000Z,1661502600000,2022-08-26T08:30:00Z,1661504399999,2022-08-26T08:59:59.999000Z,NORMAL,SHORT,7.413,7.455,7.316400000000001,7.455,SL,-1.0,False
RVNUSDT,1661509799999,2022-08-26T10:29:59.999000Z,1661509800000,2022-08-26T10:30:00Z,1661518799999,2022-08-26T12:59:59.999000Z,NORMAL,SHORT,0.03204,0.032440000000000004,0.031119999999999988,0.032440000000000004,SL,-1.0,False
COTIUSDT,1661511599999,2022-08-26T10:59:59.999000Z,1661511600000,2022-08-26T11:00:00Z,1661518799999,2022-08-26T12:59:59.999000Z,NORMAL,SHORT,0.09594000000000001,0.0971,0.09327200000000002,0.0971,SL,-1.0,False
NEARUSDT,1661511599999,2022-08-26T10:59:59.999000Z,1661511600000,2022-08-26T11:00:00Z,1661518799999,2022-08-26T12:59:59.999000Z,NORMAL,SHORT,4.1759,4.2271,4.058140000000001,4.2271,SL,-1.0,False
PEOPLEUSDT,1661511599999,2022-08-26T10:59:59.999000Z,1661511600000,2022-08-26T11:00:00Z,1661518799999,2022-08-26T12:59:59.999000Z,NORMAL,SHORT,0.023020000000000002,0.02332,0.022330000000000006,0.02332,SL,-1.0,False
AAVEUSDT,1661786999999,2022-08-29T15:29:59.999000Z,1661787000000,2022-08-29T15:30:00Z,1661815799999,2022-08-29T23:29:59.999000Z,NORMAL,LONG,84.20100000000001,83.40899999999999,86.02260000000004,84.88,SESSION,0.8573232323231998,False
NEARUSDT,1661786999999,2022-08-29T15:29:59.999000Z,1661787000000,2022-08-29T15:30:00Z,1661801399999,2022-08-29T19:29:59.999000Z,NORMAL,LONG,3.9611000000000005,3.9339,4.023660000000001,3.9339,SL,-1.0,False
SKLUSDT,1661786999999,2022-08-29T15:29:59.999000Z,1661787000000,2022-08-29T15:30:00Z,1661815799999,2022-08-29T23:29:59.999000Z,NORMAL,LONG,0.048240000000000005,0.0479,0.049022000000000024,0.04874,SESSION,1.4705882352940685,False
DUSKUSDT,1661788799999,2022-08-29T15:59:59.999000Z,1661788800000,2022-08-29T16:00:00Z,1661815799999,2022-08-29T23:29:59.999000Z,NORMAL,LONG,0.12702000000000002,0.12573,0.12998700000000005,0.12911,SESSION,1.6201550387596582,False
CRVUSDT,1661792399999,2022-08-29T16:59:59.999000Z,1661792400000,2022-08-29T17:00:00Z,1661815799999,2022-08-29T23:29:59.999000Z,NORMAL,LONG,1.065,1.0510000000000002,1.0971999999999995,1.073,SESSION,0.5714285714285805,False
LITUSDT,1661792399999,2022-08-29T16:59:59.999000Z,1661792400000,2022-08-29T17:00:00Z,1661815799999,2022-08-29T23:29:59.999000Z,NORMAL,LONG,0.735,0.725,0.758,0.741,SESSION,0.6,False
TRBUSDT,1662712199999,2022-09-09T08:29:59.999000Z,1662712200000,2022-09-09T08:30:00Z,1662719399999,2022-09-09T10:29:59.999000Z,NORMAL,LONG,17.421000000000003,17.218999999999998,17.885600000000014,17.218999999999998,SL,-1.0,False
ETHUSDT,1662737399999,2022-09-09T15:29:59.999000Z,1662737400000,2022-09-09T15:30:00Z,1662739199999,2022-09-09T15:59:59.999000Z,NORMAL,LONG,1730.43,1716.5900000000001,1762.262,1716.5900000000001,SL,-1.0,False
AAVEUSDT,1663945199999,2022-09-23T14:59:59.999000Z,1663945200000,2022-09-23T15:00:00Z,1663946999999,2022-09-23T15:29:59.999000Z,T+1,SHORT,73.749,74.221,72.66339999999998,74.221,SL,-1.0,False
SOLUSDT,1663945199999,2022-09-23T14:59:59.999000Z,1663945200000,2022-09-23T15:00:00Z,1663946999999,2022-09-23T15:29:59.999000Z,T+1,SHORT,31.3699,31.6601,30.702440000000003,31.6601,SL,-1.0,False
PEOPLEUSDT,1664375399999,2022-09-28T14:29:59.999000Z,1664375400000,2022-09-28T14:30:00Z,1664380799999,2022-09-28T15:59:59.999000Z,NORMAL,LONG,0.0227,0.02238,0.023436000000000002,0.023436000000000002,TP,2.3,False
DOTUSDT,1664380799999,2022-09-28T15:59:59.999000Z,1664380800000,2022-09-28T16:00:00Z,1664387999999,2022-09-28T17:59:59.999000Z,NORMAL,LONG,6.437,6.37,6.591100000000001,6.37,SL,-1.0,False
FILUSDT,1664380799999,2022-09-28T15:59:59.999000Z,1664380800000,2022-09-28T16:00:00Z,1664395199999,2022-09-28T19:59:59.999000Z,NORMAL,LONG,5.792000000000001,5.725,5.946100000000003,5.946100000000003,TP,2.3,False
DOTUSDT,1664524799999,2022-09-30T07:59:59.999000Z,1664524800000,2022-09-30T08:00:00Z,1664530199999,2022-09-30T09:29:59.999000Z,NORMAL,LONG,6.5280000000000005,6.473,6.654500000000002,6.473,SL,-1.0,False
DASHUSDT,1664528399999,2022-09-30T08:59:59.999000Z,1664528400000,2022-09-30T09:00:00Z,1664530199999,2022-09-30T09:29:59.999000Z,NORMAL,LONG,42.61,42.39,43.116,42.39,SL,-1.0,False
NEARUSDT,1664528399999,2022-09-30T08:59:59.999000Z,1664528400000,2022-09-30T09:00:00Z,1664533799999,2022-09-30T10:29:59.999000Z,NORMAL,LONG,3.6201000000000003,3.5959,3.6757600000000012,3.5959,SL,-1.0,False
AAVEUSDT,1664868599999,2022-10-04T07:29:59.999000Z,1664868600000,2022-10-04T07:30:00Z,1664875799999,2022-10-04T09:29:59.999000Z,NORMAL,LONG,77.301,76.809,78.43260000000001,76.809,SL,-1.0,False
AVAXUSDT,1664868599999,2022-10-04T07:29:59.999000Z,1664868600000,2022-10-04T07:30:00Z,1664872199999,2022-10-04T08:29:59.999000Z,NORMAL,LONG,17.380100000000002,17.2799,17.610560000000003,17.2799,SL,-1.0,False
NEARUSDT,1664870399999,2022-10-04T07:59:59.999000Z,1664870400000,2022-10-04T08:00:00Z,1664873999999,2022-10-04T08:59:59.999000Z,NORMAL,LONG,3.5991000000000004,3.5848999999999998,3.631760000000002,3.5848999999999998,SL,-1.0,False
DOGEUSDT,1666002599999,2022-10-17T10:29:59.999000Z,1666002600000,2022-10-17T10:30:00Z,1666033199999,2022-10-17T18:59:59.999000Z,NORMAL,LONG,0.059571,0.059259,0.0602886,0.05945,EMA,-0.3878205128205006,False
SKLUSDT,1666002599999,2022-10-17T10:29:59.999000Z,1666002600000,2022-10-17T10:30:00Z,1666007999999,2022-10-17T11:59:59.999000Z,NORMAL,LONG,0.03583000000000001,0.03563,0.036290000000000024,0.03563,SL,-1.0,False
SOLUSDT,1666002599999,2022-10-17T10:29:59.999000Z,1666002600000,2022-10-17T10:30:00Z,1666015199999,2022-10-17T13:59:59.999000Z,NORMAL,LONG,30.6201,30.3899,31.14956,31.14956,TP,2.3,False
ZENUSDT,1666002599999,2022-10-17T10:29:59.999000Z,1666002600000,2022-10-17T10:30:00Z,1666009799999,2022-10-17T12:29:59.999000Z,NORMAL,LONG,12.872,12.814,13.0054,12.814,SL,-1.0,False
LPTUSDT,1666004399999,2022-10-17T10:59:59.999000Z,1666004400000,2022-10-17T11:00:00Z,1666011599999,2022-10-17T12:59:59.999000Z,NORMAL,LONG,8.799999999999999,8.769,8.871299999999996,8.871299999999996,TP,2.3,False
ZECUSDT,1666263599999,2022-10-20T10:59:59.999000Z,1666263600000,2022-10-20T11:00:00Z,1666270799999,2022-10-20T12:59:59.999000Z,NORMAL,LONG,52.269999999999996,51.760000000000005,53.44299999999998,51.760000000000005,SL,-1.0,False
XMRUSDT,1666281599999,2022-10-20T15:59:59.999000Z,1666281600000,2022-10-20T16:00:00Z,1666286999999,2022-10-20T17:29:59.999000Z,NORMAL,SHORT,142.85000000000002,143.66,140.98700000000008,140.98700000000008,TP,2.3,False
ZENUSDT,1666348199999,2022-10-21T10:29:59.999000Z,1666348200000,2022-10-21T10:30:00Z,1666349999999,2022-10-21T10:59:59.999000Z,NORMAL,SHORT,12.276000000000002,12.34,12.128800000000005,12.34,SL,-1.0,False
CRVUSDT,1666691999999,2022-10-25T09:59:59.999000Z,1666692000000,2022-10-25T10:00:00Z,1666695599999,2022-10-25T10:59:59.999000Z,NORMAL,SHORT,0.864,0.87,0.8502,0.87,SL,-1.0,False
COTIUSDT,1666769399999,2022-10-26T07:29:59.999000Z,1666769400000,2022-10-26T07:30:00Z,1666771199999,2022-10-26T07:59:59.999000Z,NORMAL,LONG,0.10463,0.10408,0.10589499999999999,0.10408,SL,-1.0,False
BCHUSDT,1666772999999,2022-10-26T08:29:59.999000Z,1666773000000,2022-10-26T08:30:00Z,1666787399999,2022-10-26T12:29:59.999000Z,NORMAL,LONG,114.59,113.75,116.522,113.75,SL,-1.0,False
TRXUSDT,1666778399999,2022-10-26T09:59:59.999000Z,1666778400000,2022-10-26T10:00:00Z,1666780199999,2022-10-26T10:29:59.999000Z,NORMAL,LONG,0.06296,0.06280000000000001,0.06332799999999998,0.06280000000000001,SL,-1.0,False
ETHUSDT,1666780199999,2022-10-26T10:29:59.999000Z,1666780200000,2022-10-26T10:30:00Z,1666787399999,2022-10-26T12:29:59.999000Z,NORMAL,LONG,1535.6200000000001,1522.96,1564.7380000000003,1522.96,SL,-1.0,False
MKRUSDT,1666942199999,2022-10-28T07:29:59.999000Z,1666942200000,2022-10-28T07:30:00Z,1666963799999,2022-10-28T13:29:59.999000Z,NORMAL,SHORT,883.2900000000001,895.01,856.3340000000003,895.01,SL,-1.0,False
CRVUSDT,1666951199999,2022-10-28T09:59:59.999000Z,1666951200000,2022-10-28T10:00:00Z,1666954799999,2022-10-28T10:59:59.999000Z,NORMAL,LONG,0.9390000000000001,0.933,0.9528000000000001,0.933,SL,-1.0,False
AVAXUSDT,1666967399999,2022-10-28T14:29:59.999000Z,1666967400000,2022-10-28T14:30:00Z,1666990799999,2022-10-28T20:59:59.999000Z,NORMAL,LONG,17.6721,17.4099,18.27516,18.27516,TP,2.3,False
QTUMUSDT,1666967399999,2022-10-28T14:29:59.999000Z,1666967400000,2022-10-28T14:30:00Z,1666999799999,2022-10-28T23:29:59.999000Z,NORMAL,LONG,2.889,2.8560000000000003,2.9648999999999988,2.897,SESSION,0.2424242424242465,False
DOGEUSDT,1666969199999,2022-10-28T14:59:59.999000Z,1666969200000,2022-10-28T15:00:00Z,1666983599999,2022-10-28T18:59:59.999000Z,NORMAL,LONG,0.086251,0.083919,0.09161459999999999,0.083919,SL,-1.0,False
SOLUSDT,1667208599999,2022-10-31T09:29:59.999000Z,1667208600000,2022-10-31T09:30:00Z,1667224799999,2022-10-31T13:59:59.999000Z,NORMAL,LONG,33.69010000000001,33.179899999999996,34.863560000000035,33.179899999999996,SL,-1.0,False
ONTUSDT,1668499199999,2022-11-15T07:59:59.999000Z,1668499200000,2022-11-15T08:00:00Z,1668504599999,2022-11-15T09:29:59.999000Z,NORMAL,LONG,0.173,0.17110000000000003,0.1773699999999999,0.17110000000000003,SL,-1.0,False
TRBUSDT,1668499199999,2022-11-15T07:59:59.999000Z,1668499200000,2022-11-15T08:00:00Z,1668502799999,2022-11-15T08:59:59.999000Z,NORMAL,LONG,12.091,11.969000000000001,12.371599999999995,11.969000000000001,SL,-1.0,False
XLMUSDT,1668499199999,2022-11-15T07:59:59.999000Z,1668499200000,2022-11-15T08:00:00Z,1668504599999,2022-11-15T09:29:59.999000Z,NORMAL,LONG,0.09257,0.09199000000000002,0.09390399999999996,0.09199000000000002,SL,-1.0,False
DOGEUSDT,1668610799999,2022-11-16T14:59:59.999000Z,1668610800000,2022-11-16T15:00:00Z,1668617999999,2022-11-16T16:59:59.999000Z,NORMAL,SHORT,0.084399,0.085301,0.0823244,0.085301,SL,-1.0,False
DUSKUSDT,1669109399999,2022-11-22T09:29:59.999000Z,1669109400000,2022-11-22T09:30:00Z,1669121999999,2022-11-22T12:59:59.999000Z,NORMAL,SHORT,0.08031,0.08120000000000001,0.078263,0.08120000000000001,SL,-1.0,False
MASKUSDT,1669109399999,2022-11-22T09:29:59.999000Z,1669109400000,2022-11-22T09:30:00Z,1669112999999,2022-11-22T10:29:59.999000Z,NORMAL,SHORT,2.3369,2.3741000000000003,2.251339999999999,2.3741000000000003,SL,-1.0,False
QTUMUSDT,1669109399999,2022-11-22T09:29:59.999000Z,1669109400000,2022-11-22T09:30:00Z,1669114799999,2022-11-22T10:59:59.999000Z,NORMAL,SHORT,1.9400000000000002,1.956,1.9032000000000007,1.956,SL,-1.0,False
LITUSDT,1669111199999,2022-11-22T09:59:59.999000Z,1669111200000,2022-11-22T10:00:00Z,1669112999999,2022-11-22T10:29:59.999000Z,NORMAL,SHORT,0.626,0.635,0.6053,0.635,SL,-1.0,False
SOLUSDT,1669111199999,2022-11-22T09:59:59.999000Z,1669111200000,2022-11-22T10:00:00Z,1669123799999,2022-11-22T13:29:59.999000Z,NORMAL,SHORT,11.2109,11.3661,10.853940000000003,11.3661,SL,-1.0,False
TRBUSDT,1669111199999,2022-11-22T09:59:59.999000Z,1669111200000,2022-11-22T10:00:00Z,1669114799999,2022-11-22T10:59:59.999000Z,NORMAL,SHORT,10.039000000000001,10.141,9.804400000000005,10.141,SL,-1.0,False
ONTUSDT,1669388399999,2022-11-25T14:59:59.999000Z,1669388400000,2022-11-25T15:00:00Z,1669413599999,2022-11-25T21:59:59.999000Z,NORMAL,LONG,0.1813,0.17980000000000002,0.18474999999999991,0.17980000000000002,SL,-1.0,False
ADAUSDT,1669710599999,2022-11-29T08:29:59.999000Z,1669710600000,2022-11-29T08:30:00Z,1669728599999,2022-11-29T13:29:59.999000Z,NORMAL,LONG,0.31161000000000005,0.31029,0.31464600000000015,0.31029,SL,-1.0,False
TRXUSDT,1669710599999,2022-11-29T08:29:59.999000Z,1669710600000,2022-11-29T08:30:00Z,1669712399999,2022-11-29T08:59:59.999000Z,NORMAL,LONG,0.053970000000000004,0.05375,0.05447600000000002,0.05447600000000002,TP,2.3,False
KNCUSDT,1670313599999,2022-12-06T07:59:59.999000Z,1670313600000,2022-12-06T08:00:00Z,1670318999999,2022-12-06T09:29:59.999000Z,NORMAL,LONG,0.67191,0.6674900000000001,0.6820759999999997,0.6674900000000001,SL,-1.0,False
AAVEUSDT,1670318999999,2022-12-06T09:29:59.999000Z,1670319000000,2022-12-06T09:30:00Z,1670333399999,2022-12-06T13:29:59.999000Z,NORMAL,SHORT,63.639,63.891,63.05940000000001,63.891,SL,-1.0,False
UNIUSDT,1670320799999,2022-12-06T09:59:59.999000Z,1670320800000,2022-12-06T10:00:00Z,1670329799999,2022-12-06T12:29:59.999000Z,NORMAL,SHORT,6.0899,6.1241,6.01124,6.1241,SL,-1.0,False
ZECUSDT,1670432399999,2022-12-07T16:59:59.999000Z,1670432400000,2022-12-07T17:00:00Z,1670455799999,2022-12-07T23:29:59.999000Z,NORMAL,SHORT,43.89,44.3,42.94700000000001,43.64,SESSION,0.6097560975609807,False
BNBUSDT,1670513399999,2022-12-08T15:29:59.999000Z,1670513400000,2022-12-08T15:30:00Z,1670525999999,2022-12-08T18:59:59.999000Z,NORMAL,LONG,287.001,285.629,290.15659999999986,290.15659999999986,TP,2.3,False
HBARUSDT,1670570999999,2022-12-09T07:29:59.999000Z,1670571000000,2022-12-09T07:30:00Z,1670590799999,2022-12-09T12:59:59.999000Z,NORMAL,LONG,0.04816000000000001,0.04796,0.048620000000000024,0.04796,SL,-1.0,False
COTIUSDT,1670576399999,2022-12-09T08:59:59.999000Z,1670576400000,2022-12-09T09:00:00Z,1670581799999,2022-12-09T10:29:59.999000Z,NORMAL,LONG,0.07229000000000001,0.07198000000000002,0.07300299999999998,0.07198000000000002,SL,-1.0,False
ZECUSDT,1670576399999,2022-12-09T08:59:59.999000Z,1670576400000,2022-12-09T09:00:00Z,1670590799999,2022-12-09T12:59:59.999000Z,NORMAL,LONG,45.81,45.56,46.385000000000005,45.56,SL,-1.0,False
ZECUSDT,1671465599999,2022-12-19T15:59:59.999000Z,1671465600000,2022-12-19T16:00:00Z,1671476399999,2022-12-19T18:59:59.999000Z,NORMAL,SHORT,42.71,43.15,41.69800000000001,41.69800000000001,TP,2.3,False
LINKUSDT,1671528599999,2022-12-20T09:29:59.999000Z,1671528600000,2022-12-20T09:30:00Z,1671544799999,2022-12-20T13:59:59.999000Z,NORMAL,LONG,6.087000000000001,6.053999999999999,6.162900000000003,6.053999999999999,SL,-1.0,False
MKRUSDT,1671530399999,2022-12-20T09:59:59.999000Z,1671530400000,2022-12-20T10:00:00Z,1671546599999,2022-12-20T14:29:59.999000Z,NORMAL,LONG,550.8100000000001,546.69,560.2860000000001,546.69,SL,-1.0,False
SNXUSDT,1671550199999,2022-12-20T15:29:59.999000Z,1671550200000,2022-12-20T15:30:00Z,1671553799999,2022-12-20T16:29:59.999000Z,NORMAL,LONG,1.642,1.6250000000000002,1.6810999999999992,1.6250000000000002,SL,-1.0,False
NEARUSDT,1671609599999,2022-12-21T07:59:59.999000Z,1671609600000,2022-12-21T08:00:00Z,1671613199999,2022-12-21T08:59:59.999000Z,NORMAL,SHORT,1.3039,1.3121,1.2850400000000002,1.3121,SL,-1.0,False
RUNEUSDT,1671636599999,2022-12-21T15:29:59.999000Z,1671636600000,2022-12-21T15:30:00Z,1671654599999,2022-12-21T20:29:59.999000Z,NORMAL,LONG,1.3801,1.3679000000000001,1.40816,1.3679000000000001,SL,-1.0,False
ZECUSDT,1671636599999,2022-12-21T15:29:59.999000Z,1671636600000,2022-12-21T15:30:00Z,1671641999999,2022-12-21T16:59:59.999000Z,NORMAL,LONG,42.55,42.260000000000005,43.21699999999998,42.260000000000005,SL,-1.0,False
AAVEUSDT,1672045199999,2022-12-26T08:59:59.999000Z,1672045200000,2022-12-26T09:00:00Z,1672052399999,2022-12-26T10:59:59.999000Z,NORMAL,LONG,55.531,55.379000000000005,55.88059999999999,55.88059999999999,TP,2.3,False
ZECUSDT,1672131599999,2022-12-27T08:59:59.999000Z,1672131600000,2022-12-27T09:00:00Z,1672135199999,2022-12-27T09:59:59.999000Z,NORMAL,SHORT,39.620000000000005,39.839999999999996,39.114000000000026,39.839999999999996,SL,-1.0,False
LITUSDT,1672241399999,2022-12-28T15:29:59.999000Z,1672241400000,2022-12-28T15:30:00Z,1672252199999,2022-12-28T18:29:59.999000Z,NORMAL,SHORT,0.6940000000000001,0.7040000000000001,0.671,0.7040000000000001,SL,-1.0,False
QTUMUSDT,1672331399999,2022-12-29T16:29:59.999000Z,1672331400000,2022-12-29T16:30:00Z,1672336799999,2022-12-29T17:59:59.999000Z,NORMAL,LONG,1.89,1.8800000000000001,1.9129999999999994,1.8800000000000001,SL,-1.0,False
QTUMUSDT,1673596799999,2023-01-13T07:59:59.999000Z,1673596800000,2023-01-13T08:00:00Z,1673598599999,2023-01-13T08:29:59.999000Z,T+1,LONG,2.227,2.212,2.261499999999999,2.212,SL,-1.0,False
LITUSDT,1673881199999,2023-01-16T14:59:59.999000Z,1673881200000,2023-01-16T15:00:00Z,1673882999999,2023-01-16T15:29:59.999000Z,NORMAL,SHORT,0.872,0.883,0.8467,0.8467,TP,2.3,False
SKLUSDT,1673881199999,2023-01-16T14:59:59.999000Z,1673881200000,2023-01-16T15:00:00Z,1673891999999,2023-01-16T17:59:59.999000Z,NORMAL,SHORT,0.028010000000000004,0.028380000000000002,0.027159000000000006,0.028380000000000002,SL,-1.0,False
QTUMUSDT,1673886599999,2023-01-16T16:29:59.999000Z,1673886600000,2023-01-16T16:30:00Z,1673891999999,2023-01-16T17:59:59.999000Z,NORMAL,SHORT,2.323,2.347,2.2678,2.347,SL,-1.0,False
BCHUSDT,1673945999999,2023-01-17T08:59:59.999000Z,1673946000000,2023-01-17T09:00:00Z,1673947799999,2023-01-17T09:29:59.999000Z,NORMAL,LONG,125.31,124.6,126.94300000000003,124.6,SL,-1.0,False
SNXUSDT,1673953199999,2023-01-17T10:59:59.999000Z,1673953200000,2023-01-17T11:00:00Z,1673958599999,2023-01-17T12:29:59.999000Z,NORMAL,LONG,2.218,2.184,2.2961999999999994,2.2961999999999994,TP,2.3,False
FILUSDT,1674032399999,2023-01-18T08:59:59.999000Z,1674032400000,2023-01-18T09:00:00Z,1674034199999,2023-01-18T09:29:59.999000Z,NORMAL,SHORT,4.569999999999999,4.617,4.461899999999998,4.617,SL,-1.0,False
XMRUSDT,1674116999999,2023-01-19T08:29:59.999000Z,1674117000000,2023-01-19T08:30:00Z,1674138599999,2023-01-19T14:29:59.999000Z,NORMAL,SHORT,158.03,159.46,154.74099999999999,159.46,SL,-1.0,False
SNXUSDT,1674208799999,2023-01-20T09:59:59.999000Z,1674208800000,2023-01-20T10:00:00Z,1674210599999,2023-01-20T10:29:59.999000Z,NORMAL,LONG,2.421,2.394,2.483099999999999,2.394,SL,-1.0,False
LPTUSDT,1674545399999,2023-01-24T07:29:59.999000Z,1674545400000,2023-01-24T07:30:00Z,1674548999999,2023-01-24T08:29:59.999000Z,NORMAL,LONG,6.856000000000001,6.827999999999999,6.920400000000004,6.920400000000004,TP,2.3,False
SANDUSDT,1674570599999,2023-01-24T14:29:59.999000Z,1674570600000,2023-01-24T14:30:00Z,1674577799999,2023-01-24T16:29:59.999000Z,NORMAL,SHORT,0.7766900000000001,0.7833100000000001,0.7614640000000003,0.7833100000000001,SL,-1.0,False
SKLUSDT,1674656999999,2023-01-25T14:29:59.999000Z,1674657000000,2023-01-25T14:30:00Z,1674664199999,2023-01-25T16:29:59.999000Z,NORMAL,SHORT,0.03331,0.033920000000000006,0.031906999999999984,0.033920000000000006,SL,-1.0,False
LTCUSDT,1675065599999,2023-01-30T07:59:59.999000Z,1675065600000,2023-01-30T08:00:00Z,1675070999999,2023-01-30T09:29:59.999000Z,NORMAL,SHORT,93.86999999999999,94.60000000000001,92.19099999999995,92.19099999999995,TP,2.3,False
DOGEUSDT,1675067399999,2023-01-30T08:29:59.999000Z,1675067400000,2023-01-30T08:30:00Z,1675070999999,2023-01-30T09:29:59.999000Z,NORMAL,SHORT,0.087809,0.088651,0.08587240000000002,0.08587240000000002,TP,2.3,False
ZECUSDT,1675076399999,2023-01-30T10:59:59.999000Z,1675076400000,2023-01-30T11:00:00Z,1675079999999,2023-01-30T11:59:59.999000Z,NORMAL,SHORT,44.580000000000005,45.0,43.61400000000002,45.0,SL,-1.0,False
BAKEUSDT,1675871999999,2023-02-08T15:59:59.999000Z,1675872000000,2023-02-08T16:00:00Z,1675898999999,2023-02-08T23:29:59.999000Z,NORMAL,SHORT,0.2277,0.231,0.22011000000000003,0.2272,SESSION,0.15151515151515177,False
LTCUSDT,1675933199999,2023-02-09T08:59:59.999000Z,1675933200000,2023-02-09T09:00:00Z,1675947599999,2023-02-09T12:59:59.999000Z,NORMAL,SHORT,96.53999999999999,96.96000000000001,95.57399999999996,96.96000000000001,SL,-1.0,False
ETHUSDT,1676046599999,2023-02-10T16:29:59.999000Z,1676046600000,2023-02-10T16:30:00Z,1676059199999,2023-02-10T19:59:59.999000Z,NORMAL,SHORT,1519.8,1535.0,1484.84,1535.0,SL,-1.0,False
ZENUSDT,1676879999999,2023-02-20T07:59:59.999000Z,1676880000000,2023-02-20T08:00:00Z,1676883599999,2023-02-20T08:59:59.999000Z,NORMAL,LONG,13.85,13.706000000000001,14.181199999999995,13.706000000000001,SL,-1.0,False
NEARUSDT,1676888999999,2023-02-20T10:29:59.999000Z,1676889000000,2023-02-20T10:30:00Z,1676896199999,2023-02-20T12:29:59.999000Z,NORMAL,LONG,2.7281000000000004,2.6879,2.8205600000000013,2.6879,SL,-1.0,False
BCHUSDT,1677054599999,2023-02-22T08:29:59.999000Z,1677054600000,2023-02-22T08:30:00Z,1677068999999,2023-02-22T12:29:59.999000Z,NORMAL,SHORT,139.46,141.17,135.52700000000004,141.17,SL,-1.0,False
AVAXUSDT,1677076199999,2023-02-22T14:29:59.999000Z,1677076200000,2023-02-22T14:30:00Z,1677106799999,2023-02-22T22:59:59.999000Z,NORMAL,SHORT,20.123900000000003,20.3731,19.550740000000005,20.274,EMA,-0.6023274478330632,False
