symbol,event_date,surprise_pct,reaction_2session,pre_dd52,pre_mom63,entry_date,entry_open,ret_4w,ret_8w,ret_13w,strong_beat,underreaction,near_consensus
HON,2023-10-26,1.82,-0.006120388322486958,-0.18103904168451257,-0.08831211817742479,2023-10-30,171.8912154993046,0.09330543421958803,0.17868734252344431,0.11789424166808216,False,False,True
INTC,2023-10-26,87.62,0.0825490323599638,-0.18064713946032318,-0.04636471568054146,2023-10-30,34.88160124684786,0.24700123977051436,0.4286213424477816,0.22663520224337552,True,False,False
LIN,2023-10-26,1.65,0.01687788957325531,-0.07381419416528368,-0.04951675577053749,2023-10-30,369.16213199514345,0.09766811078372162,0.09340575594386857,0.08999153793296877,False,False,True
MA,2023-10-26,5.66,-0.05754429221886903,-0.07580030463263498,-0.01934086559176229,2023-10-30,363.8632663659309,0.11581914837121077,0.15592597241462403,0.25953961931154534,False,False,False
MRK,2023-10-26,9.17,-0.007816166324185136,-0.12215989536593064,-0.008868106583537538,2023-10-30,99.81315956369302,-0.017912062612867596,0.049664197165742774,0.23252485481633078,False,False,False
UPS,2023-10-26,3.13,-0.08235206264514072,-0.2432451897674297,-0.20511689457432736,2023-10-30,126.34694228274967,0.1135449537444726,0.1763719589460362,0.060096885449415716,False,False,True
ABBV,2023-10-27,3.25,-0.02279580059151487,-0.10782700359482378,-0.027819736403303486,2023-10-31,135.79025395948435,-0.028221126684303433,0.09001342647287935,0.19840633075591874,False,False,True
AON,2023-10-27,4.82,-0.034156229152808026,-0.07785346433778007,0.0015820968411972558,2023-10-31,307.01689830639947,0.041881739293607056,-0.06541789203523074,-0.05531616793760519,False,False,True
CVX,2023-10-27,-18.71,-0.05596144588933605,-0.1544018175368932,-0.016571648387669113,2023-10-31,137.09218760721885,0.0064023516445435025,0.05066672663129479,0.05294913240117349,False,False,False
XOM,2023-10-27,-4.35,-0.015984351285842635,-0.10853356456212726,0.04149417766825447,2023-10-31,100.27526581010865,-0.006913627249031662,-0.028323692659035893,-0.025360848356407728,False,False,True
ANET,2023-10-30,15.77,0.1372382087519155,-0.1132863613487669,0.13605003546327943,2023-11-01,50.7325,0.08066821071305386,0.16774257133001513,0.3451436455920762,True,False,False
MCD,2023-10-30,6.23,0.025062748044214267,-0.14102198602699922,-0.12300470551359965,2023-11-01,253.76643814177194,0.06608345051861941,0.13160708761483209,0.09385347421285983,False,False,False
AMD,2023-10-31,3.44,0.12331045955500097,-0.2759165851087857,-0.18214285714285705,2023-11-02,107.96,0.12226750648388296,0.3654131159688774,0.5550203779177474,False,False,True
AMGN,2023-10-31,6.16,-0.00892874542198474,-0.08760319132017069,0.14304008131637236,2023-11-02,251.55140170298966,0.0321310008304132,0.1024860053352028,0.20985610869042093,False,False,False
CAT,2023-10-31,15.17,-0.042657752578465824,-0.17173242034247527,-0.1567251075725309,2023-11-02,231.23004374372704,0.0632740279740136,0.25390150564232505,0.37495843901826453,True,True,False
ETN,2023-10-31,5.72,0.08620717223124008,-0.17742469021711993,-0.09330339668137155,2023-11-02,212.3270198926721,0.05539935573566557,0.1162601920368207,0.25670816712295896,False,False,False
FSLR,2023-10-31,21.44,0.04782863849765273,-0.4124137931034483,-0.3274126702190646,2023-11-02,145.6,0.0836538461538463,0.18324175824175826,-0.03083791208791198,True,False,False
PFE,2023-10-31,49.39,-0.0013061323809898662,-0.42633853391152743,-0.1420962310084517,2023-11-02,27.908547344262296,0.012152286235257215,-0.04365140647539845,-0.07275718507361706,True,True,False
ABNB,2023-11-01,15.74,-0.023586101952827843,-0.23659244917715383,-0.1817238516878804,2023-11-03,117.98,0.1444312595355146,0.13985421257840303,0.2506357009662654,True,True,False
CVS,2023-11-01,3.54,0.009128866696530569,-0.3204372391178175,-0.0890937019969279,2023-11-03,66.34624911032029,-0.021715607583551733,0.15499973287985136,0.09629558528706506,False,False,True
PYPL,2023-11-01,5.86,0.06293436293436305,-0.4407255452386094,-0.2923497267759564,2023-11-03,55.42,0.07632623601587873,0.10898592565860699,0.14110429447852768,False,False,False
QCOM,2023-11-01,5.97,0.07679586357836055,-0.20538029477172004,-0.15091100244027122,2023-11-03,114.32159667838019,0.10635613632851948,0.1964545980301824,0.24474643579668598,False,False,False
AAPL,2023-11-02,4.92,0.015404952514183279,-0.12119811350437482,-0.08874327192832965,2023-11-06,175.09663695809854,0.0754032931258466,0.04599610353355188,0.06910163011752712,False,False,True
BKNG,2023-11-02,6.97,0.03344623949535608,-0.14929966122380756,-0.02594449772974261,2023-11-06,2857.320627463545,0.08513583326922558,0.18026628428945068,0.329458291620605,False,False,False
CI,2023-11-02,1.45,0.004007603268835203,-0.07800381261237888,0.08045253295538646,2023-11-06,303.23642010168163,-0.15514633791648802,-0.0196108373119811,0.07282331024391331,False,False,True
COP,2023-11-02,3.62,0.02639908207995556,-0.12206509212675853,0.024141390346900105,2023-11-06,116.04788979488478,-0.04262369443880065,0.0025154288081512544,-0.047890485597866905,False,False,True
LLY,2023-11-02,174.32,0.02407748694304357,-0.1198627688234396,0.2370839315133635,2023-11-06,565.3759504527966,0.027424494329455706,0.08359543682279313,0.29056090803940005,True,True,False
MCHP,2023-11-02,0.31,0.07587286822157502,-0.24275047430520824,-0.20231604460426955,2023-11-06,73.68476549520766,0.11281754714050085,0.11387068206572559,0.1109732038887219,False,False,True
MNST,2023-11-02,3.45,0.07570183930300112,-0.14578681882080546,-0.10917557778544318,2023-11-06,55.56,-0.007019438444924364,0.03455723542116629,0.01673866090712739,False,False,True
REGN,2023-11-02,8.13,0.032390957596571734,-0.07342174346507091,0.025691927639582612,2023-11-06,822.0835969510217,0.00021859461695217242,0.11470707285575044,0.14978002663677303,False,False,False
SBUX,2023-11-02,9.14,0.12369951648471433,-0.2007752288556589,-0.1025395133355278,2023-11-06,99.16893457656445,-0.046016775273926114,-0.08873075640205474,-0.0502086121810682,False,False,False
CEG,2023-11-06,58.82,0.02391746914118742,-0.013482767337996249,0.13140338138994467,2023-11-08,119.09029211090937,-0.0625230820995466,-0.03247529284173356,0.06965477825316979,True,True,False
VRTX,2023-11-06,2.67,0.005449229133439593,-0.012598425196850394,0.08942430209660612,2023-11-08,380.78,-0.07174746572824198,0.09380744787016138,0.09913861022112513,False,False,True
APD,2023-11-07,1.05,-0.10768960112479697,-0.09226266273556027,0.03367397407229378,2023-11-09,254.0901363536497,-0.001980542656521256,0.045946544064588535,-0.16578068302116777,False,False,True
GILD,2023-11-07,19.44,-0.039931029751186675,-0.06469421869047576,0.023162331014186188,2023-11-09,73.81377140570818,0.006706453075957297,0.09319031480567141,-0.04295365682213337,True,True,False
DIS,2023-11-08,17.36,0.06797450387635862,-0.28422715772230944,-0.03314649905580025,2023-11-10,89.03020365922737,0.03320105109594751,-0.0018623304498099902,0.24180104566728633,True,False,False
HD,2023-11-14,1.28,0.06984427806561788,-0.1530275962748634,-0.1271465883377808,2023-11-16,294.7053583474742,0.15788020249589918,0.1796677262654176,0.19842781950227484,False,False,True
CSCO,2023-11-15,7.68,-0.09648198368178496,-0.07959215225610017,0.011216339119775265,2023-11-17,46.22026646424458,0.03787804938575512,0.054972282293547,0.01868733354065788,False,False,False
PANW,2023-11-15,18.65,-0.07225179002182491,-0.017788642346746708,0.22059167172968186,2023-11-17,121.52,0.2644009216589862,0.35804805793285066,0.10195852534562211,True,True,False
TGT,2023-11-15,42.22,0.17284870571319577,-0.3705319535783004,-0.130582069738844,2023-11-17,125.55275804141968,0.061282142093939784,0.06411999293495785,0.16163198861697303,True,False,False
TJX,2023-11-15,4.07,-0.04464811834340343,-0.0100177159126007,0.03953108054210541,2023-11-17,87.64847961503826,0.00179490147065553,0.05901437660618902,0.11576379224746836,False,False,True
AMAT,2023-11-16,6.1,-0.04363766198142971,-0.008930280028066728,0.1316735975933463,2023-11-20,147.07093772039065,0.07942332088625736,0.07928869197651545,0.32938297008555084,False,False,False
WMT,2023-11-16,0.38,-0.0849927401884858,-0.0009426850990437163,0.09050039437347457,2023-11-20,51.04446213859489,3.600510864676387e-05,0.05340320471991067,0.13290448321279658,False,False,True
ADI,2023-11-21,0.42,-0.00625660338584777,-0.07699234427207025,0.04547614682862644,2023-11-24,178.08105370117454,0.07880145589419829,0.10677691929391386,0.03197334124257778,False,False,True
ADSK,2023-11-21,3.84,-0.07756030951297221,-0.05362911910402768,0.09532356167115363,2023-11-24,202.66,0.193575446560742,0.24731076680153952,0.25949866771933294,False,False,True
LOW,2023-11-21,0.93,-0.029152644874607447,-0.13308568036181112,-0.08903694454236943,2023-11-24,193.456453508816,0.1290401330036084,0.08862793760665455,0.21212498082579567,False,False,True
MDT,2023-11-21,5.86,0.04271009222427424,-0.16975916790190848,-0.09457923121084488,2023-11-24,75.02787002659238,0.056320804147977466,0.112771826927897,0.074364765672144,False,False,False
NVDA,2023-11-21,19.21,-0.033586428891790754,-0.0027498615177653507,0.1039050091463749,2023-11-24,48.451129814132614,0.0108164698713491,0.23536644510900628,0.6024311568757983,True,True,False
DE,2023-11-22,11.39,-0.032562435385390054,-0.1466696350365595,-0.026076077049437485,2023-11-27,361.56586772314404,0.07726153038938466,0.05830398872992548,-0.005345271486256298,True,True,False
HPE,2023-11-28,3.01,0.05896833612017938,-0.13369545953981843,-0.0642974221427507,2023-11-30,16.26867486694264,0.027612890215795716,-0.05437903665652977,0.0832781492124055,False,False,True
INTU,2023-11-28,24.84,0.02850882902189622,-0.0185198172255453,0.08352341601386826,2023-11-30,573.0015288454134,0.08768767381097509,0.13244671669115404,0.10963752798561033,True,True,False
CRM,2023-11-29,2.39,0.11995402169349845,-0.05583070119312428,0.06114353787099236,2023-12-01,248.6114423076923,0.052559759804359674,0.15091967346326274,0.2150800349170141,False,False,True
SNPS,2023-11-29,4.35,-0.0009195740532985663,-0.010806483890334118,0.20408795978475114,2023-12-01,543.56,-0.05270807270586497,-0.0006990948561336197,0.05962543233497697,False,False,True
AVGO,2023-12-07,0.71,0.04499582558258752,-0.0962429537300411,0.0601283550463505,2023-12-11,93.9969152121954,0.13631707762833223,0.31956777219756405,0.32503710062009183,False,False,True
LULU,2023-12-07,10.9,0.06288666507478236,-0.014883561790304256,0.1545903406100404,2023-12-11,493.95,-0.01668185038971559,-0.07328676991598337,-0.0484664439720619,True,False,False
ORCL,2023-12-11,1.24,-0.11266680899605086,-0.10508379386302691,-0.1001045820776384,2023-12-13,99.60026103505196,0.04052237336534348,0.15840961460327363,0.2692446654884819,False,False,True
ADBE,2023-12-13,3.21,-0.07736009847552316,-0.0003628389783716379,0.1446997615434642,2023-12-15,580.6,0.029417843610058503,0.036668963141577526,-0.10585601102307962,False,False,True
COST,2023-12-14,4.69,0.026199418439481814,-0.0009337068160597539,0.13883213529666683,2023-12-18,645.2396054254008,0.05304540249359557,0.11315036144823276,0.14456349825752213,False,False,True
ACN,2023-12-19,4.01,-0.0068742616063982576,-0.014727828184102898,0.08173755922602077,2023-12-21,333.3713794494624,0.08343163890214522,0.07086277349168446,-0.007501182175842613,False,False,True
FDX,2023-12-19,-4.61,-0.12652539781909233,-0.012643154834868442,0.13305947254924355,2023-12-21,241.7981201164295,0.010398674242627637,-0.03454129466518541,0.17066005254176764,False,False,True
MU,2023-12-20,2.36,0.04028216484663649,-0.00988016524148061,0.1812161548758664,2023-12-22,85.66879910972368,0.017379733412270282,-0.052824355620155194,0.3860670539797766,False,False,True
CCL,2023-12-21,46.15,0.047592695074709424,-0.0757033248081842,0.2505190311418686,2023-12-26,18.79,-0.14422565194252268,-0.1905268759978711,-0.13038850452368278,True,False,False
NKE,2023-12-21,21.75,-0.11026885210566162,-0.06328842459727224,0.33026326842626985,2023-12-26,105.92576161821884,-0.06962103935394715,-0.029731781675263136,-0.1291249778077247,True,True,False
BAC,2024-01-12,2.62,-0.031069647559814006,-0.0761587032170159,0.2366602635418391,2024-01-17,30.738874465408806,0.03247111522298596,0.14546484256028935,0.1356238836683037,False,False,True
C,2024-01-12,4.05,-0.004032856449562305,-0.04872128214844074,0.2703168824816644,2024-01-17,48.9366308411215,0.042135494892832526,0.14089791308404842,0.15195915679241478,False,False,True
JPM,2024-01-12,-8.5,-0.013563860297584385,-0.017764612995346818,0.17242620134076936,2024-01-17,163.60011274163625,0.04135258310639278,0.14365935856951473,0.08944179202047531,False,False,False
UNH,2024-01-12,2.98,-0.03804105617961373,-0.027077604993962834,0.033180943364982785,2024-01-17,511.0601553548977,-0.00849832511767945,-0.06015251831469759,-0.050176197628027275,False,False,True
WFC,2024-01-12,9.8,-0.04526896986906437,-0.034074866926438796,0.24659132623629976,2024-01-17,44.82803034068995,0.05057928358837538,0.25921437036154193,0.2792509410779831,False,False,False
GS,2024-01-16,56.02,-0.001509008272569612,-0.030092155415375577,0.2291490344376481,2024-01-18,369.50253738823585,-0.00602116944571407,0.029011336938400856,0.06976288388699126,True,True,False
MS,2024-01-16,-2.21,-0.05897494053538499,-0.08476309683272842,0.16689762441519718,2024-01-18,81.30768449344457,-8.467211294316268e-05,0.06062422681527546,0.0791944272755003,False,False,True
PLD,2024-01-17,23.26,-0.028545052402773607,-0.04964895894081267,0.1928861561323072,2024-01-19,122.91733609467455,0.0486925937014735,0.02406547358825817,-0.1738903296619735,True,True,False
SLB,2024-01-19,2.87,0.043657112244442464,-0.21451244033370198,-0.18999846744878435,2024-01-23,48.87974732249108,-0.03296758700202196,0.08581780609121092,-0.021210161248399806,False,False,True
GE,2024-01-23,13.44,-0.009906319419101473,-0.007864211186050518,0.22779334397351803,2024-01-25,103.38598032786884,0.1609775292486626,0.3521136962350606,0.5599087950663573,True,True,False
ISRG,2024-01-23,7.82,-0.01527367552752723,-0.009436200216136337,0.3743280307185959,2024-01-25,372.61,0.044201712246048075,0.05193097340382691,0.0072998577601244286,False,False,False
JNJ,2024-01-23,0.39,-0.021604187575527845,-0.06256696396147221,0.07517741429334346,2024-01-25,152.8967955627977,0.016781283268611613,-0.013002859579101855,-0.07390210842029599,False,False,True
MMM,2024-01-23,4.76,-0.13682616979513829,-0.07546112531422988,0.26027943822180943,2024-01-25,75.4124864346739,-0.00019209596923241978,0.16935144521974066,0.1905840033238555,False,False,True
NFLX,2024-01-23,-4.83,0.12180107471536528,-0.03516020738563008,0.20892550464195936,2024-01-25,551.95,0.06616541353383454,0.12820001811758308,0.01681311713017486,False,False,True
PG,2024-01-23,8.36,0.028810890674679568,-0.054597192527555016,0.003668303051633126,2024-01-25,148.73023698753374,0.05354367191073428,0.062073880869564446,0.06516740112018127,False,False,False
RTX,2024-01-23,3.7,0.05257636912712704,-0.17286711785520903,0.15911070222997603,2024-01-25,87.7355242467561,-0.0014466688134117112,0.05130733294057155,0.1310538217211259,False,False,True
TXN,2024-01-23,1.57,-0.02722607103277841,-0.05553815061545608,0.1688918044778922,2024-01-25,165.10038485246685,-0.025280891114800363,0.01690616984344029,0.0457183376906003,False,False,True
VZ,2024-01-23,0.56,0.042950629444227006,-0.0035246727089627283,0.2744615871399976,2024-01-25,38.807256207141165,-0.01737191115864334,-0.02195610538898074,-0.027199970065055146,False,False,True
ABT,2024-01-24,0.1,-0.013596722464846889,-0.014181090912501637,0.18361995533273734,2024-01-26,110.96347930541916,0.055020991886676196,-0.023492227548526756,-0.04793810845438562,False,False,True
ELV,2024-01-24,-0.41,0.01726120887950855,-0.060030275279032486,0.04370149761398112,2024-01-26,472.58100831335264,0.06892742432224197,0.07188987938364311,0.11388098704754213,False,False,True
FCX,2024-01-24,22.13,0.033272837265577726,-0.17081129915181092,0.13073115118058265,2024-01-26,39.1793644859813,-0.01814640169152537,0.1365932190128698,0.3247330752026627,True,False,False
IBM,2024-01-24,2.43,0.0948025142508997,-0.0029234117112157953,0.28253631809956126,2024-01-26,183.41455811012702,-0.020369474204352866,0.006637651353400109,-0.11684491313529888,False,False,True
LRCX,2024-01-24,5.85,0.04240105911134684,-0.019157691299185653,0.3869488327226882,2024-01-26,84.18698464912282,0.08851030099169632,0.14889136845938555,0.09121737027265286,False,False,False
NOW,2024-01-24,11.62,0.017613017971384037,-0.017461952765352562,0.3887670273359016,2024-01-26,767.1,0.005044974579585526,0.00919045756746173,-0.05988788945378709,True,True,False
PGR,2024-01-24,22.26,0.04515004443229187,-0.01269461323577814,0.10550556628700747,2024-01-26,174.486324712964,0.07351278278189888,0.15432140788873738,0.16031672013868503,True,False,False
T,2024-01-24,-2.92,-0.0005848853316915426,-0.14647433443919267,0.13588682042603173,2024-01-26,16.20461740890688,-0.020408837836868643,-0.009911829749130407,0.00865078067292524,False,False,True
TSLA,2024-01-24,-4.39,-0.12675719613655922,-0.30121287046008893,-0.013444030378791605,2024-01-26,185.5,0.034878706199460874,-0.07908355795148236,0.04609164420485179,False,False,True
CMCSA,2024-01-25,5.87,0.0561650580355777,-0.06477967235976911,0.0268169668234981,2024-01-29,44.657825894599874,-0.08442027391789697,-0.0746526689962086,-0.16685151471963822,False,False,False
INTC,2024-01-25,20.32,-0.11081682534701875,-0.0427080771211491,0.4549878053176024,2024-01-29,43.132318111313865,-0.01358883864765259,-0.040204611930166445,-0.3008629881153997,True,True,False
KLAC,2024-01-25,4.16,-0.06121086598826708,-0.011886152941358419,0.3840525179040799,2024-01-29,589.901155237635,0.14895452226562966,0.17568645838744934,0.15814521455680852,False,False,True
NEE,2024-01-25,6.46,0.02578415349279095,-0.303823705441557,0.11555617818979913,2024-01-29,56.351652610374344,-0.04814858987604631,0.08060717262424011,0.15585784946453796,False,False,False
SHW,2024-01-25,0.61,0.0026239732533979154,-0.041637571150221264,0.2644545104184528,2024-01-29,298.688750981856,0.07083242655974398,0.13554527542486294,-0.005202576182557372,False,False,True
TMUS,2024-01-25,-12.12,0.0009879770980372182,-0.023773023000733473,0.1812625930418852,2024-01-29,158.80854916917042,0.013730059510252524,0.00041402576355986653,0.019383407549114162,False,False,False
UNP,2024-01-25,5.27,-0.008005560972423664,-0.01886693549209284,0.17293912693959257,2024-01-29,233.2076526165518,0.05407218520475432,0.022646972876709803,-0.005409139032954147,False,False,False
V,2024-01-25,3.14,-0.013657269274413797,-0.004434508539177817,0.17577975334660567,2024-01-29,264.494825389169,0.06633655151859719,0.055303443420144704,0.008018964483370139,False,False,True
AXP,2024-01-26,-0.71,0.0680068255202202,-0.007598306987950054,0.3064510691378628,2024-01-30,198.3015221650747,0.08718177070034705,0.11950124021336905,0.15799060689430844,False,False,True
AMD,2024-01-30,-0.32,-0.05702075015464214,-0.0383409041747782,0.8984733639372264,2024-02-01,169.27,0.13741359957464394,0.06628463401665985,-0.11029715838601062,False,False,True
DHR,2024-01-30,9.61,0.02556312020930318,-0.031546090951188765,0.20906309126159162,2024-02-01,238.33207901113695,0.057570181260500286,0.04441668546166788,0.03881273988480083,False,False,False
GM,2024-01-30,6.84,0.09635343618513326,-0.18016877300533884,0.24311938030835134,2024-02-01,38.67843148958065,0.049042022578664524,0.16090798594291233,0.14836352689134236,False,False,False
GOOG,2024-01-30,2.93,-0.08421641410913372,-0.00231958762886586,0.25437476242917634,2024-02-01,143.01257983322822,-0.027211451172801104,0.05964244667649843,0.17607346288092884,False,False,True
GOOGL,2024-01-30,2.98,-0.08735590353685951,-0.001755754974639201,0.2553973682437374,2024-02-01,141.44373190705585,-0.025752515561802358,0.061989796046287626,0.17675203952743712,False,False,True
MSFT,2024-01-30,5.34,-0.029630042100195375,-0.0006341772769403731,0.2521015921475156,2024-02-01,398.04934674822925,0.03129399244975928,0.04894607518121097,0.013891376275183775,False,False,False
PFE,2024-01-30,145.84,-0.014555748050983808,-0.3501145430437702,-0.09275833154990154,2024-02-01,25.50160644924881,-0.019924487904713017,0.023986471282447575,0.026198096660332792,True,True,False
SBUX,2024-01-30,-3.25,-0.008209225259865227,-0.17483092221668828,0.017755460011037005,2024-02-01,90.24358391346256,0.025466808684607045,-0.012461649512290673,-0.2099903737381993,False,False,True
UPS,2024-01-30,0.38,-0.10201208976353371,-0.17659570058143415,0.15672245264236873,2024-02-01,133.55438522575662,0.055793112009371315,0.05842799366754492,0.04276171661896111,False,False,True
BA,2024-01-31,39.78,0.046747156256236266,-0.25080361815055696,0.11547665423785403,2024-02-02,209.06,-0.04333684109824931,-0.09356165694059126,-0.14689562804936385,True,False,False
MA,2024-01-31,3.13,0.03533324477770283,-0.002297098932129149,0.22470776696611638,2024-02-02,459.5828352099527,0.031197998905893032,0.035027558813621074,-0.02643274352142211,False,False,True
QCOM,2024-01-31,16.01,-0.03336137853151766,-0.07595859018049456,0.3799408828802635,2024-02-02,137.1902819888489,0.16543458969634495,0.22710440972549018,0.299492918999108,True,True,False
TMO,2024-01-31,0.46,-0.02625547423702812,-0.04836887409053936,0.31546090350250844,2024-02-02,547.53019798485,0.04974319611117339,0.05247510022441704,0.04536681649079988,False,False,True
AAPL,2024-02-01,3.9,0.00786308746068598,-0.07624496534391723,0.08428521570413672,2024-02-05,187.0270949754902,-0.06817191368534647,-0.10148580331623924,-0.02932353184552705,False,False,True
AMZN,2024-02-01,24.55,0.10702319587628883,-0.04037593520064309,0.1694672594378719,2024-02-05,170.2,0.04336075205640433,0.06163337250293788,0.10904817861339611,True,False,False
ETN,2024-02-01,3.21,0.0976105438314705,-0.02014833137725336,0.2491805426393774,2024-02-05,265.1009487046248,0.10105415098013881,0.17216970183773217,0.22303787136293907,False,False,True
HON,2024-02-01,0.24,-0.030406103456801392,-0.03962418162495018,0.13185014845064869,2024-02-05,188.89378610434696,0.032867750833388554,0.03800026482442265,0.02047824851960023,False,False,True
MCHP,2024-02-01,4.0,-0.010447903826543148,-0.09517720257843054,0.21177158671478513,2024-02-05,82.5605046805523,0.02728538697969385,0.03981316892581899,0.08803356214414881,False,False,True
META,2024-02-01,7.51,0.2174859785815404,-0.03991522213303189,0.2890371508844034,2024-02-05,468.091958346575,0.06137435420788462,0.05962726160050735,-0.0024329799439360977,False,False,False
MRK,2024-02-01,127.48,0.04661442584857323,-0.01684981684981668,0.18479280644702922,2024-02-05,123.60624465049929,-0.023074438177163592,0.03305055793137246,0.03328840999202787,True,False,False
ABBV,2024-02-02,0.84,0.021898708577344772,-0.0021438557073469866,0.19840780429378446,2024-02-06,165.6070364418028,0.04375154410026183,0.033090161359918824,-0.056519557640245854,False,False,True
AON,2024-02-02,-4.29,-0.011300107133591863,-0.13118843512585843,-0.028381340840567093,2024-02-06,292.91035029751026,0.06738938956046003,0.09878090573822806,-0.036595669243584816,False,False,True
BMY,2024-02-02,11.13,-0.014175844326749898,-0.32709034009512183,-0.044541414507857535,2024-02-06,45.66775131952903,0.08071009791311479,0.08821867869697675,-0.07866494880366015,True,True,False
CI,2024-02-02,3.9,0.045392589362484914,-0.034869636235867585,-0.0014085755166076686,2024-02-06,315.24495939923077,0.03763625792266412,0.1260161008647871,0.08322937391535423,False,False,True
CVX,2024-02-02,7.61,0.030022855879594967,-0.12964348763877276,0.0254597974331785,2024-02-06,144.59762717426977,-0.008377918766327763,0.06354580642361518,0.07746650511927267,False,False,False
REGN,2024-02-02,10.53,-0.02239556958187694,-0.008160168546478719,0.22809627198531857,2024-02-06,938.7935893197982,0.026819112280521695,0.011648897909630307,0.016765890669967254,True,True,False
XOM,2024-02-02,12.02,-0.008204021407288709,-0.14394057218391598,-0.023842230858525215,2024-02-06,97.82808060635698,0.044594756092552146,0.17966742559703142,0.14851992703513073,True,True,False
APD,2024-02-05,-6.15,-0.1554014691713016,-0.1504245620184821,-0.08320777079310204,2024-02-07,212.67804174946608,0.11340079141289383,0.09393145661020785,0.15621527251821865,False,False,False
CAT,2024-02-05,10.01,0.0242153324469927,-0.00718404386047844,0.3654394137337962,2024-02-07,318.1484442411694,0.03929503973734305,0.14507333477275575,0.09327518740382557,True,True,False
MCD,2024-02-05,4.49,-0.041744006348096385,-0.017659262538012865,0.14070275021897127,2024-02-07,276.6902661399784,0.033491361981391465,-0.04709080056103854,-0.054641120379456454,False,False,True
VRTX,2024-02-05,2.37,-0.020132805877366544,-0.05289919714540581,0.1498659735196166,2024-02-07,416.74,-0.011733934827470316,-0.030546623794212246,0.0053990497672409266,False,False,True
AMGN,2024-02-06,2.27,-0.08106357579024215,-0.02350479194468036,0.2172307540089189,2024-02-08,285.9787162964219,-0.07409752925269364,-0.08397204032320638,0.05243950982713641,False,False,True
CMG,2024-02-06,6.22,0.07938158933160633,-0.014053877186191888,0.21395618487056423,2024-02-08,53.56100000000001,0.00454435130038644,0.08490132745841183,0.209547992009111,False,False,False
F,2024-02-06,113.72,0.10440361899495643,-0.22835152966112515,0.14300191787987093,2024-02-08,11.647500467653936,-0.00971886354229412,0.05970375655079341,-0.03162055830577015,True,False,False
GILD,2024-02-06,-2.24,-0.029852791719754856,-0.1270055939604111,-0.04704253107204359,2024-02-08,71.47904390243905,-0.009947585524640479,-0.05520560554538134,-0.10435987242107636,False,False,True
LIN,2024-02-06,2.87,0.040436354492142446,-0.07733579235589627,0.03133077561584563,2024-02-08,412.87032821256037,0.10968279552442284,0.1115528742083105,0.03905190246352297,False,False,True
LLY,2024-02-06,12.22,0.02715952402980193,-0.007978872843737661,0.21922614761088366,2024-02-08,722.3524052196608,0.07305505512131849,0.07862560485704795,0.04532634562265048,True,True,False
CVS,2024-02-07,6.5,0.01789640356708988,-0.1579510573902232,0.05949999399247852,2024-02-09,71.73083726415095,0.0009335278717359508,-0.007465927968731467,-0.23978023846024232,False,False,False
DIS,2024-02-07,23.56,0.1133051484786276,-0.1571030336552639,0.17096007587594708,2024-02-09,108.61543020573853,0.0065687701361585304,0.0707115902382689,-0.03439778490645007,True,False,False
ORLY,2024-02-07,1.02,-0.02950012359059173,-0.005069900304572439,0.10392091012132143,2024-02-09,1025.89,0.05683845246566399,0.07929700065309131,-0.01280839076314233,False,False,True
PYPL,2024-02-07,8.58,-0.11897661277664418,-0.23973747016706437,0.1356506238859181,2024-02-09,56.205,0.04990659194021885,0.1803220354061028,0.13779912819144213,False,False,False
UBER,2024-02-07,292.32,0.01617709663686684,-0.0029711375212225777,0.4758115183246072,2024-02-09,71.43,0.10177796444071108,0.050398992020159517,-0.07573848523029558,True,True,False
COP,2024-02-08,15.01,-0.010326952869740058,-0.11351707245801568,-0.04707030635055576,2024-02-12,107.93911101710171,0.04125278539854582,0.19484308129577,0.09872870808811696,True,True,False
PM,2024-02-08,-5.98,-0.025372321855132052,-0.06979538946476704,0.01907178368458995,2024-02-12,84.86590631111112,0.05935827363254531,0.03606152130950835,0.135834214114551,False,False,False
PEP,2024-02-09,3.55,-0.01863705180046371,-0.09772264778360407,0.04782636797594342,2024-02-13,164.4531195641876,-0.0316802720312892,-0.0057275870879418544,0.05612408241492739,False,False,True
ANET,2024-02-12,22.14,-0.05997521685254026,-0.008321044870444494,0.3475667938931297,2024-02-14,67.5,0.03966666666666652,0.09844444444444433,0.18551851851851842,True,True,False
CDNS,2024-02-12,3.44,-0.05645316407001355,-0.003768523249872313,0.21661466458658363,2024-02-14,300.65,0.018493264593381076,0.03143189755529696,-0.038982205222018895,False,False,True
ABNB,2024-02-13,22.32,-0.036410923276983254,-0.02253010899615482,0.3313711911357342,2024-02-15,148.91,0.117722114028608,0.07024377140554705,-0.02182526358202941,True,True,False
KO,2024-02-13,0.4,-0.006866825362027429,-0.059629415879161485,0.062042477519180794,2024-02-15,57.65900727272728,0.026320132778119065,-0.011340938799627609,0.0692379719336762,False,False,True
CSCO,2024-02-14,3.92,-0.011682976145698465,-0.13401188059042524,-0.048749293302284835,2024-02-16,47.2585156895128,0.0036921242223002526,-0.0023766233000356296,-0.025331216438912674,False,False,True
AMAT,2024-02-15,11.77,0.07186197258288174,-0.010732592553447162,0.24609367869903087,2024-02-20,193.62356599344403,0.0280453155518261,0.07285855899913352,0.12571266251433522,True,False,False
